external_id,location:1,metadata:diaSourceId
507804720824731,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/507804720824731.png,507804720824731
10186015306154729,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10186015306154729.png,10186015306154729
10180869935335083,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10180869935335083.png,10180869935335083
9724664951605571,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/9724664951605571.png,9724664951605571
5029550585021022,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5029550585021022.png,5029550585021022
7709541458248510,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7709541458248510.png,7709541458248510
13098950173131579,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13098950173131579.png,13098950173131579
5023505418551845,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5023505418551845.png,5023505418551845
8466385562763959,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8466385562763959.png,8466385562763959
8444915021252093,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8444915021252093.png,8444915021252093
12594686652842726,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/12594686652842726.png,12594686652842726
13099789839238488,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13099789839238488.png,13099789839238488
7706910790780129,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7706910790780129.png,7706910790780129
507669429355074,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/507669429355074.png,507669429355074
7700092530197485,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7700092530197485.png,7700092530197485
13096336685532210,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13096336685532210.png,13096336685532210
13098932993262676,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13098932993262676.png,13098932993262676
10186038928474690,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10186038928474690.png,10186038928474690
12594755372320850,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/12594755372320850.png,12594755372320850
534461435347399,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/534461435347399.png,534461435347399
7690589915054808,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7690589915054808.png,7690589915054808
8464560201662692,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8464560201662692.png,8464560201662692
13093849899471075,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13093849899471075.png,13093849899471075
536224519422909,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/536224519422909.png,536224519422909
524018222375373,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/524018222375373.png,524018222375373
501744521970176,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/501744521970176.png,501744521970176
7700992325852963,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7700992325852963.png,7700992325852963
9708530906956316,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/9708530906956316.png,9708530906956316
10181750403629702,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10181750403629702.png,10181750403629702
8443046710479178,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8443046710479178.png,8443046710479178
7710325289781207,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7710325289781207.png,7710325289781207
10180996636872023,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10180996636872023.png,10180996636872023
5042330260210072,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5042330260210072.png,5042330260210072
518187804264235,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/518187804264235.png,518187804264235
520646673039864,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/520646673039864.png,520646673039864
517221436623004,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/517221436623004.png,517221436623004
7699205619453321,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7699205619453321.png,7699205619453321
